0,90
1,65
2,140
3,62
4,228
5,313
6,67
7,68
8,63
9,67
10,103
11,235
12,447
13,118
14,59
15,78
16,222
17,68
18,102
19,78
20,343
21,329
22,100
23,452
24,76
25,210
26,78
27,241
28,67
29,79
30,65
31,62
32,77
33,254
34,67
35,98
36,67
37,80
38,59
39,341
40,65
41,95
42,217
43,99
44,80
45,70
46,65
47,86
48,75
49,247
50,59
51,99
52,460
53,78
54,68
55,79
56,391
57,324
58,65
59,105
60,78
61,97
62,78
63,94
64,472
65,371
66,234
67,208
68,205
69,67
70,68
71,118
72,75
73,99
74,81
75,63
76,65
77,67
78,517
79,68
80,79
81,78
82,65
83,539
84,62
85,59
86,97
87,78
88,66
89,62
90,65
91,237
92,59
93,65
94,65
95,251
96,78
97,65
98,67
99,318
100,67
101,97
102,75
103,59
104,68
105,63
106,65
107,67
108,245
109,100
110,236
111,281
112,153
113,63
114,89
115,66
116,68
117,65
118,59
119,559
120,65
121,61
122,99
123,98
124,102
125,67
126,63
127,560
128,68
129,63
130,222
131,70
132,67
133,103
134,65
135,99
136,67
137,65
138,214
139,412
140,103
141,89
142,78
143,78
144,63
145,98
146,102
147,341
148,59
149,314
150,454
151,62
152,76
153,64
154,65
155,99
156,65
157,243
158,99
159,67
160,103
161,131
162,65
163,100
164,67
165,77
166,432
167,98
168,62
169,76
170,75
171,99
172,213
173,65
174,358
175,65
176,59
177,65
178,446
179,102
180,514
181,68
182,75
183,99
184,80
185,225
186,86
187,73
188,80
189,448
190,98
191,63
192,103
193,496
194,68
195,59
196,100
197,98
198,63
199,123
200,107
201,98
202,438
203,237
204,321
205,100
206,67
207,76
208,75
209,67
210,159
211,119
212,78
213,104
214,78
215,80
216,78
217,69
218,97
219,67
220,75
221,63
222,59
223,78
224,78
225,60
226,78
227,98
228,496
229,238
230,65
231,67
232,65
233,62
234,100
235,123
236,60
237,78
238,68
239,101
240,64
241,100
242,422
243,444
244,60
245,216
246,98
247,135
248,86
249,65
250,499
251,97
252,67
253,76
254,505
255,78
256,67
257,59
258,64
259,98
260,64
261,67
262,462
263,67
264,77
265,100
266,233
267,80
268,390
269,65
270,67
271,63
272,320
273,97
274,59
275,59
276,64
277,100
278,76
279,99
280,65
281,85
282,68
283,86
284,68
285,59
286,327
287,75
288,126
289,61
290,59
291,100
292,79
293,103
294,118
295,294
296,68
297,100
298,117
299,64
300,87
301,248
302,352
303,78
304,65
305,68
306,78
307,68
308,68
309,102
310,75
311,81
312,97
313,328
314,62
315,79
316,67
317,67
318,67
319,67
320,62
321,78
322,75
323,77
324,69
325,414
326,67
327,234
328,78
329,67
330,375
331,75
332,230
333,462
334,228
335,75
336,65
337,78
338,99
339,219
340,373
341,96
342,66
343,327
344,222
345,75
346,503
347,97
348,519
349,59
350,97
351,68
352,67
353,77
354,538
355,65
356,334
357,77
358,348
359,368
360,97
361,59
362,321
363,69
364,97
365,63
366,106
367,60
368,68
369,59
370,319
371,66
372,67
373,75
374,67
375,65
376,65
377,83
378,67
379,505
380,119
381,67
382,66
383,78
384,68
385,59
386,65
387,76
388,202
389,62
390,76
391,103
392,100
393,65
394,97
395,128
396,65
397,76
398,114
399,102
400,67
401,66
402,78
403,78
404,65
405,92
406,63
407,63
408,99
409,116
410,98
411,69
412,100
413,68
414,67
415,60
416,105
417,270
418,79
