704520,109
849592,63
493101,154
775736,62
357414,185
332305,296
124255,78
748643,69
897676,64
498526,68
701310,109
352286,210
589134,420
428680,111
654207,58
487264,63
996831,227
725171,69
311098,97
448688,81
831338,299
208341,280
560835,86
954166,423
240241,91
595690,223
885020,90
585587,237
961060,79
251978,80
257467,57
252450,59
251985,53
515508,291
939383,79
859829,111
495566,70
966776,100
828530,46
290116,332
763907,60
279328,116
371683,204
461107,119
614287,91
879932,100
572287,71
330132,111
376797,67
289994,206
194645,53
705099,88
216860,456
674644,69
277459,74
643173,79
942082,463
995024,301
882657,57
289910,120
560478,72
921354,80
712007,73
343963,100
716623,431
203961,375
729047,257
484616,164
575272,200
910516,90
814784,73
113884,110
151683,79
899561,82
635252,79
800179,61
282518,76
872844,76
741278,495
749304,81
428977,89
625402,76
534536,62
110274,590
955427,61
206937,54
166817,74
628611,77
110273,70
533363,64
103997,71
426381,295
620585,47
209501,69
386000,63
242202,229
115770,72
993903,59
136372,77
649084,310
542226,85
514689,76
961279,80
265003,49
141725,95
239494,55
306062,65
157051,68
686880,215
286492,82
140624,233
643412,252
950768,152
927749,60
699170,69
802583,74
836609,86
389928,66
974020,49
884141,600
256992,57
722238,56
315275,95
919229,75
845585,109
482490,71
112647,59
882818,568
129948,81
181846,65
988866,229
443759,52
435957,76
801201,92
455445,48
291905,83
441141,72
628348,61
478318,193
418933,383
281509,120
478924,99
651472,76
389447,81
749579,117
900785,105
463273,94
102859,361
907291,52
605233,390
892410,448
267312,61
249146,51
920974,74
201045,72
494852,89
447796,56
914198,236
626493,91
914196,84
509996,139
772908,153
846198,78
956111,111
908934,68
468700,80
892731,432
119002,91
352101,61
196365,72
482235,77
674380,108
111220,201
350468,63
371507,356
350463,61
859351,50
159836,62
703984,433
841367,94
973858,650
737024,69
315919,62
311790,97
168338,94
677683,229
229598,106
114453,87
721918,89
798314,489
534633,94
182317,60
107424,139
127453,489
520169,96
558866,51
806284,116
156422,105
455252,71
979464,150
817034,140
560020,103
594615,403
482310,278
674436,313
260259,114
302416,63
813334,68
636623,71
609034,67
592373,156
632238,125
324305,77
341411,143
134548,99
256394,99
317285,66
164364,78
308588,85
362160,72
338748,74
592293,64
316642,56
587391,73
180192,67
121768,52
221587,64
604682,94
656466,450
105525,260
